cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
733071	86655	CITICOLINA KERN PHARMA 1.000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	KERN PHARMA S.L.	2022-03-21	1	2023-03-13	Autorizado	2022-03-22	1	0	0	0
733072	86656	CITICOLINA NORMOGEN 1000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIOS NORMON S.A.	2022-03-21	1	2023-03-13	Autorizado	2022-03-22	1	0	0	0
733073	86656	CITICOLINA NORMOGEN 1000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIOS NORMON S.A.	2022-03-21	1	2023-03-13	Autorizado	2022-03-22	1	0	0	0
740969	54389	SOMAZINA 1g SOLUCION INYECTABLE	Citicolina 1.000 mg inyectable 4 ml	1.000 mg inyectable 4 ml	Ampolla	10	ampolla para inyección	CITICOLINA 250 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1978-06-01	1	2011-03-18	Autorizado	1978-06-01	1	0	0	0
769495	80478	CITICOLINA VIR 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	28	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	2015-12-11	1	2026-02-02	Autorizado	2015-12-11	1	0	0	0
826008	53168	SOMAZINA 100 mg/ml SOLUCION ORAL	Citicolina 100 mg/ml solución/suspensión oral	100 mg/ml	Frasco	30	ml	CITICOLINA 100 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1975-06-01	1	2011-03-18	Autorizado	1975-06-01	1	0	0	0
826016	54389	SOMAZINA 1g SOLUCION INYECTABLE	Citicolina 1.000 mg inyectable 4 ml	1.000 mg	Ampolla	3	ampolla para inyección	CITICOLINA 250 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1978-06-01	0	2017-03-01	Autorizado	1978-06-01	1	0	0	0
826040	54390	SOMAZINA 500 mg SOLUCION INYECTABLE	Citicolina 500 mg inyectable 4 ml	500 mg inyectable 4 ml	Ampolla	10	ampolla para inyección	CITICOLINA 125 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1978-06-01	1	2011-03-18	Autorizado	1978-06-01	1	0	0	0
826057	54390	SOMAZINA 500 mg SOLUCION INYECTABLE	Citicolina 500 mg inyectable 4 ml	500 mg	Ampolla	5	ampolla para inyección	CITICOLINA 125 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1978-06-01	0	2017-03-31	Autorizado	1978-06-01	1	0	0	0
912626	54836	NUMATOL 500 mg SOLUCION INYECTABLE	Citicolina 500 mg inyectable 4 ml	500 mg inyectable 4 ml	Ampolla	10	ampolla para inyección	CITICOLINA SODICA 125 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	N06BX06 - Citicolina	FERRER INTERNACIONAL S.A.	1980-06-01	0	2019-03-20	Anulado	2019-03-20	1	0	0	0
