sodium sulphate, anhydrous 0.44 gram	sodium sulphate decahydrate 1 gram
solanum dulcamara (bittersweet) stalk 20 milligram	solanum dulcamara (bittersweet) dried stalk; liquid extract (1:5); ethanol 30 % 100 milligram
solifenacin 0.75 milligram	solifenacin succinate 1 milligram
solifenacin 3.77 - 3.8 milligram	solifenacin succinate 5 milligram
solifenacin 4.5 milligram	solifenacin succinate 6 milligram
solifenacin 7.5 - 7.54 milligram	solifenacin succinate 10 milligram
solriamfetol 150 milligram	solriamfetol hydrochloride 178.5 milligram
solriamfetol 75 milligram	solriamfetol hydrochloride 89.25 milligram
somatropin 11 milligram	lonapegsomatropin 31.4 milligram
somatropin 13.3 milligram	lonapegsomatropin 37.9 milligram
somatropin 3 milligram	lonapegsomatropin 8.6 milligram
somatropin 3.6 milligram	lonapegsomatropin 10.3 milligram
somatropin 4.3 milligram	lonapegsomatropin 12.3 milligram
somatropin 5.2 milligram	lonapegsomatropin 14.8 milligram
somatropin 6.3 milligram	lonapegsomatropin 18 milligram
somatropin 7.6 milligram	lonapegsomatropin 21.7 milligram
somatropin 9.1 milligram	lonapegsomatropin 25.9 milligram
sonidegib 200 milligram	sonidegib phosphate 280.8 milligram
sorafenib 200 milligram	sorafenib tosylate 274 milligram
sotalol 141.1 - 141.11 milligram	sotalol hydrochloride 160 milligram
sotalol 35.27 milligram	sotalol hydrochloride 40 milligram
sotalol 70.55 milligram	sotalol hydrochloride 80 milligram
sotalol 8.82 milligram	sotalol hydrochloride 10 milligram
strontium ranelate 2 gram	strontium ranelate nonahydrate 2.632 gram
sufentanil 0.5 mikrogram	sufentanil citrate 0.75 mikrogram
sufentanil 1 mikrogram	sufentanil citrate 1.5 mikrogram
sufentanil 15 mikrogram	sufentanil citrate 22.5 mikrogram
sufentanil 30 mikrogram	sufentanil citrate 45 mikrogram
sufentanil 5 mikrogram	sufentanil citrate 7.5 mikrogram
sufentanil 50 mikrogram	sufentanil citrate 75 mikrogram
sugammadex 10 milligram	sugammadex sodium 10.88 milligram
sugammadex 100 milligram	sugammadex sodium 108 - 108.8 milligram
sugammadex 50 milligram	sugammadex sodium 54.4 milligram
sulbactam 0.5 gram	sulbactam sodium 0.547 gram
sulbactam 1 gram	sulbactam sodium 1.094 gram
sumatriptan 100 milligram	sumatriptan succinate 139.96 - 140 milligram
sumatriptan 12 milligram	sumatriptan succinate 16.8 milligram
sumatriptan 50 milligram	sumatriptan succinate 69.98 - 70.08 milligram
sumatriptan 6 milligram	sumatriptan succinate 8.4 milligram
sumatriptan 85 milligram	sumatriptan succinate 119 milligram
sunitinib 12.5 milligram	sunitinib malate 16.7 - 16.71 milligram
sunitinib 25 milligram	sunitinib malate 33.4 - 33.412 milligram
sunitinib 37.5 milligram	sunitinib malate 50.1 - 50.12 milligram
sunitinib 50 milligram	sunitinib malate 66.8 - 66.83 milligram
suxamethonium 36.55 milligram	suxamethonium chloride (dihydrate) 50 milligram
suxamethonium 40 milligram	suxamethonium chloride (dihydrate) 55 milligram
suxamethonium 8.16 milligram	suxamethonium chloride (anhydrous) 10 milligram
suxamethonium chloride (anhydrous) 50 milligram	suxamethonium chloride (dihydrate) 55 milligram
suxamethonium chloride (dihydrate) 11 milligram	suxamethonium chloride (anhydrous) 10 milligram
tacalcitol 4 mikrogram	tacalcitol monohydrate 4.17 mikrogram
tacrolimus (anhydrous) 0.3 milligram	tacrolimus monohydrate 0.306 milligram
tacrolimus (anhydrous) 0.5 milligram	tacrolimus monohydrate 0.511 milligram
tacrolimus (anhydrous) 0.75 milligram	tacrolimus monohydrate 0.765 - 0.767 milligram
tacrolimus (anhydrous) 1 milligram	tacrolimus monohydrate 1.02 - 1.022 milligram
tacrolimus (anhydrous) 2 milligram	tacrolimus monohydrate 2.044 - 2.045 milligram
tacrolimus (anhydrous) 3 milligram	tacrolimus monohydrate 3.067 milligram
tacrolimus (anhydrous) 4 milligram	tacrolimus monohydrate 4.08 milligram
tacrolimus (anhydrous) 5 milligram	tacrolimus monohydrate 5.11 - 5.112 milligram
tafamidis 12.2 milligram	tafamidis meglumine 20 milligram
talazoparib 0.1 milligram	talazoparib tosylate 0.145 milligram
talazoparib 0.25 milligram	talazoparib tosylate 0.363 milligram
talazoparib 0.35 milligram	talazoparib tosylate 0.509 milligram
talazoparib 0.5 milligram	talazoparib tosylate 0.727 milligram
talazoparib 1 milligram	talazoparib tosylate 1.453 milligram
tamoxifen 10 milligram	tamoxifen citrate 15.2 milligram
tamoxifen 20 milligram	tamoxifen citrate 30.4 milligram
tamoxifen 30 milligram	tamoxifen citrate 45.6 milligram
tamoxifen 40 milligram	tamoxifen citrate 60.8 milligram
tamsulosin 0.37 milligram	tamsulosin hydrochloride 0.4 milligram
tanacetum parthenium (feverfew) dried herb 100 milligram	tanacetum parthenium (feverfew) dried herb; powdered drug 100 milligram
tapentadol 100 milligram	tapentadol tartrate 167.81 milligram
tapentadol 100 milligram	tapentadol maleate hemihydrate 156.51 milligram
tapentadol 100 milligram	tapentadol phosphate 153.139 milligram
tapentadol 100 milligram	tapentadol hydrochloride 116.48 milligram
tapentadol 150 milligram	tapentadol phosphate 229.709 milligram
tapentadol 150 milligram	tapentadol hydrochloride 174.72 milligram
tapentadol 150 milligram	tapentadol maleate hemihydrate 234.76 milligram
tapentadol 150 milligram	tapentadol tartrate 251.715 milligram
tapentadol 20 milligram	tapentadol hydrochloride 23.3 milligram
tapentadol 200 milligram	tapentadol tartrate 335.62 milligram
tapentadol 200 milligram	tapentadol hydrochloride 232.96 milligram
tapentadol 200 milligram	tapentadol maleate hemihydrate 313.01 milligram
tapentadol 200 milligram	tapentadol phosphate 306.279 milligram
tapentadol 25 milligram	tapentadol tartrate 41.953 milligram
tapentadol 25 milligram	tapentadol hydrochloride 29.12 milligram
tapentadol 25 milligram	tapentadol phosphate 38.285 milligram
tapentadol 250 milligram	tapentadol phosphate 382.848 milligram
tapentadol 250 milligram	tapentadol tartrate 419.525 milligram
tapentadol 250 milligram	tapentadol hydrochloride 291.2 milligram
tapentadol 250 milligram	tapentadol maleate hemihydrate 391.27 milligram
tapentadol 4 milligram	tapentadol hydrochloride 4.66 milligram
tapentadol 50 milligram	tapentadol tartrate 83.905 milligram
tapentadol 50 milligram	tapentadol phosphate 76.57 milligram
tapentadol 50 milligram	tapentadol hydrochloride 58.24 milligram
tapentadol 50 milligram	tapentadol maleate hemihydrate 78.25 milligram
tapentadol 75 milligram	tapentadol hydrochloride 87.36 milligram
taraxacum officinale (dandelion) fresh herb and root 120 milligram	taraxacum officinale (dandelion) fresh herb and root; liquid extract (1:1.7-3.6); ethanol 78 % 414 milligram
taraxacum officinale (dandelion) root 25 milligram	taraxacum officinale (dandelion) herb and root; liquid extract (1:17); ethanol 43 % 423 milligram
tasipimidine 0.3 milligram	tasipimidine sulfate 0.427 milligram
tazobactam 0.25 gram	tazobactam sodium 0.263 - 0.27 gram
tazobactam 0.5 gram	tazobactam sodium 0.536 - 0.54 gram
tazobactam 250 milligram	tazobactam sodium 268.3 milligram
tazobactam 500 milligram	tazobactam sodium 536.6 milligram
tecovirimat 200 milligram	tecovirimat monohydrate 208.99 milligram
tedisamil 2 milligram	tedisamil sesquifumarate 3.2 milligram
tedizolid phosphate 200 milligram	disodium tedizolid phosphate 219.53 milligram
telotristat ethyl 250 milligram	telotristat etiprate 327.9 milligram
tenofovir (anhydrous) 136 milligram	tenofovir disoproxil fumarate 300 milligram
tenofovir alafenamide 10 milligram	tenofovir alafenamide hemifumarate 11.2 milligram
tenofovir alafenamide 10 milligram	tenofovir alafenamide monofumarate 12.436 milligram
tenofovir alafenamide 15 milligram	tenofovir alafenamide hemifumarate 16.82 milligram
tenofovir alafenamide 25 milligram	tenofovir alafenamide monofumarate 31.09 milligram
tenofovir alafenamide 25 milligram	tenofovir alafenamide hemifumarate 28 - 28.04 milligram
tenofovir alafenamide 6 milligram	tenofovir alafenamide hemifumarate 6.7 milligram
tenofovir disoproxil 123 milligram	tenofovir disoproxil fumarate 150 milligram
tenofovir disoproxil 163 milligram	tenofovir disoproxil fumarate 200 milligram
tenofovir disoproxil 204 milligram	tenofovir disoproxil fumarate 250 milligram
tenofovir disoproxil 245 milligram	tenofovir disoproxil maleate 300 milligram
tenofovir disoproxil 245 milligram	tenofovir disoproxil phosphate 291 - 291.5 milligram
tenofovir disoproxil 245 milligram	tenofovir disoproxil succinate 300.6 - 300.7 milligram
tenofovir disoproxil 245 milligram	tenofovir disoproxil fumarate 300 milligram
tenofovir disoproxil 33 milligram	tenofovir disoproxil fumarate 40 milligram
tepotinib 225 milligram	tepotinib hydrochloride monohydrate 250 milligram
terazosin 1 milligram	terazosin hydrochloride dihydrate 1.18 - 1.187 milligram
terazosin 10 milligram	terazosin hydrochloride dihydrate 11.87 milligram
terazosin 2 milligram	terazosin hydrochloride dihydrate 2.37 - 2.38 milligram
terazosin 5 milligram	terazosin hydrochloride dihydrate 5.935 - 5.95 milligram
terbinafine 10 milligram	terbinafine hydrochloride 11.25 milligram
terbinafine 125 milligram	terbinafine hydrochloride 140.625 milligram
terbinafine 14.8 milligram	terbinafine hydrochloride 16.7 milligram
terbinafine 250 milligram	terbinafine hydrochloride 281.25 - 281.3 milligram
terbinafine 78.22 milligram	terbinafine hydrochloride 88 milligram
terbinafine 8.8 - 8.88 milligram	terbinafine hydrochloride 10 milligram
terbinafine 98 milligram	terbinafine hydrochloride 110.2 milligram
terbutaline 0.21 milligram	terbutaline sulphate 0.25 milligram
terbutaline 0.41 milligram	terbutaline sulphate 0.5 milligram
terbutaline 2.05 milligram	terbutaline sulphate 2.5 milligram
terbutaline 4.11 milligram	terbutaline sulphate 5 milligram
terbutaline 6.16 milligram	terbutaline sulphate 7.5 milligram
teriparatide (synthetic) 168 mikrogram	palopegteriparatide 1935 mikrogram
teriparatide (synthetic) 294 mikrogram	palopegteriparatide 3387 mikrogram
teriparatide (synthetic) 420 mikrogram	palopegteriparatide 4838 mikrogram
terlipressin 0.17 milligram	terlipressin diacetate pentahydrate 0.2 milligram
terlipressin 0.85 - 0.86 milligram	terlipressin diacetate pentahydrate 1 milligram
testosterone 180 milligram	testosterone enanthate 250 milligram
testosterone 25.26 milligram	testosterone undecanoate 40 milligram
testosterone 361.53 - 631.53 milligram	testosterone undecanoate 1000 milligram
tetracaine 4.4 milligram	tetracaine hydrochloride 5 milligram
tetracaine 8.79 - 8.8 milligram	tetracaine hydrochloride 10 milligram
tetracosactide 0.25 milligram	tetracosactide hexaacetate 0.28 milligram
tetracosactide 1 milligram	tetracosactide hexaacetate 1.12 milligram
tetracycline 150 milligram	lymecycline 203.4 milligram
tetracycline 231 milligram	tetracycline hydrochloride 250 milligram
tetracycline 300 milligram	lymecycline 406.8 - 408 milligram
tetrofosmin 0.23 milligram	tetrofosmin tetrafluoroborate 0.34 milligram
theophylline (anhydrous) 100 milligram	oxtriphylline 157 milligram
theophylline (anhydrous) 135 milligram	oxtriphylline 212 milligram
theophylline (anhydrous) 18.2 milligram	theophylline-ethylendiamine hydrate 23 milligram
theophylline (anhydrous) 250 milligram	oxtriphylline 393 milligram
theophylline (anhydrous) 50 milligram	oxtriphylline 78.5 milligram
thiamine 0.9 milligram	thiamine hydrochloride 1 milligram
thiamine 13.78 milligram	thiamine nitrate 15 milligram
thiamine 196.7 milligram	thiamine hydrochloride 250 milligram
thiamine 2.5 milligram	thiamine nitrate 3.1 milligram
thiamine 22.298 milligram	thiamine hydrochloride 25 milligram
thiamine 22.97 mikrogram	thiamine nitrate 25 mikrogram
thiamine 29.43 milligram	thiamine hydrochloride 33 milligram
thiamine 3.51 milligram	cocarboxylase tetrahydrate 5.8 milligram
thiamine 3.57 milligram	thiamine hydrochloride 4 milligram
thiamine 39.3 milligram	thiamine nitrate 48.5 milligram
thiamine 44.56 - 44.59 milligram	thiamine hydrochloride 50 milligram
thiamine 6 milligram	thiamine hydrochloride 7.626 milligram
thiamine 78.68 milligram	thiamine hydrochloride 100 milligram
thiamine hydrochloride 15 milligram	thiamine nitrate 15.28 milligram
thiethylperazine 6.5 milligram	thiethylperazine maleate 10.276 milligram
thiopental 0.46 gram	thiopental sodium 0.5 gram
thiopental 0.92 gram	thiopental sodium 1 gram
thiopental 460 milligram	thiopental sodium 500 milligram
thioridazine 30 milligram	thioridazine hydrochloride 32.95 milligram
thuja occidentalis (white cedar) dried leafy twig 11 milligram	baptisia tinctoria (wild indigo) root / echinacea pallida (pale coneflower) root / echinacea purpurea (purple coneflower) root / thuja occidentalis (white cedar) leafy twig; dry extract (4-9:1); ethanol 30 % 16 milligram
thuja occidentalis (white cedar) dried leafy twig 2 - 2.2 milligram	baptisia tinctoria (wild indigo) root / echinacea pallida (pale coneflower) root / echinacea purpurea (purple coneflower) root / thuja occidentalis (white cedar) leafy twig; dry extract (4-9:1); ethanol 30 % 3.2 milligram
thyme oil 0.167 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 7.81 milligram
thyme oil 0.77 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 51.1 milligram
thyme oil 1.28 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 59.5 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 196 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; liquid extract (1:2-2.5); ammonia solution 10 %:glycerol 85 %:ethanol 90 %:water (1:20:70:109) 490 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 358 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 51.1 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 416.5 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 59.5 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 54.67 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (7-13:1); water 7.81 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 67.2 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; liquid extract (1:2-2.5); ammonia solution 10 %:glycerol 85 %:ethanol 90 %:water (1:20:70:109) 168 milligram
thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb 960 milligram	thymus vulgaris (garden thyme) / thymus zygis (spanish thyme) dried herb; dry extract (6-10:1); ethanol 70 % 160 milligram
thymus vulgaris (thyme) herb 7.65 milligram	pimpinella anisum (anise) fruit / carum carvi (caraway) fruit / foeniculum vulgare (fennel, bitter) fruit / polygonum aviculare (knotgrass) herb / tilia cordata (lime) flower / thymus vulgaris (thyme) herb; aqueous distillate 192.53 milligram
tiamulin 101.2 milligram	tiamulin hydrogen fumarate 125 milligram
tiamulin 16.2 gram	tiamulin hydrogen fumarate 20 gram
tiamulin 162.2 milligram	tiamulin hydrogen fumarate 200 milligram
ticlopidine 219.64 milligram	ticlopidine hydrochloride 250 milligram
tiletamine 25 milligram	tiletamine hydrochloride 29.086 milligram
tiletamine 50 milligram	tiletamine hydrochloride 58.17 milligram
tilia cordata (lime) flower 1.67 milligram	pimpinella anisum (anise) fruit / carum carvi (caraway) fruit / foeniculum vulgare (fennel, bitter) fruit / polygonum aviculare (knotgrass) herb / tilia cordata (lime) flower / thymus vulgaris (thyme) herb; aqueous distillate 192.53 milligram
timolol 1 milligram	timolol maleate 1.37 milligram
timolol 2.5 milligram	timolol maleate 3.4 - 3.42 milligram
timolol 5 milligram	timolol maleate 6.8 - 6.84 milligram
tinzaparin 120 milligram	tinzaparin sodium 10 tusen internationella enheter
tinzaparin 144 milligram	tinzaparin sodium 12 tusen internationella enheter
tinzaparin 168 milligram	tinzaparin sodium 14 tusen internationella enheter
tinzaparin 192 milligram	tinzaparin sodium 16 tusen internationella enheter
tinzaparin 216 milligram	tinzaparin sodium 18 tusen internationella enheter
tinzaparin 240 milligram	tinzaparin sodium 20 tusen internationella enheter
tinzaparin 30 milligram	tinzaparin sodium 2.5 tusen internationella enheter
tinzaparin 42 milligram	tinzaparin sodium 3.5 tusen internationella enheter
tinzaparin 54 milligram	tinzaparin sodium 4.5 tusen internationella enheter
tinzaparin 96 milligram	tinzaparin sodium 8 tusen internationella enheter
tiotropium 13 mikrogram	tiotropium bromide 15.6 mikrogram
tiotropium 18 mikrogram	tiotropium bromide 21.67 - 21.7 mikrogram
tiotropium 18 mikrogram	tiotropium bromide monohydrate 22.5 mikrogram
tiotropium 2.5 mikrogram	tiotropium bromide monohydrate 3.124 mikrogram
tiotropium 8.8 mikrogram	tiotropium bromide 10.59 mikrogram
tipiracil 6.14 milligram	tipiracil hydrochloride 7.065 milligram
tipiracil 8.19 milligram	tipiracil hydrochloride 9.42 milligram
tirofiban 250 mikrogram	tirofiban hydrochloride monohydrate 281 mikrogram
tirofiban 50 mikrogram	tirofiban hydrochloride monohydrate 56 mikrogram
tivozanib 0.89 milligram	tivozanib hydrochloride monohydrate 1 milligram
tivozanib 1.34 milligram	tivozanib hydrochloride monohydrate 1.5 milligram
tobramycin 10 milligram	tobramycin sulfate 12.1 milligram
tobramycin 40 milligram	tobramycin sulfate 48.39 milligram
tobramycin 80 milligram	tobramycin sulfate 96.79 milligram
toceranib 10 milligram	toceranib phosphate 12.469 milligram
toceranib 15 milligram	toceranib phosphate 18.704 milligram
toceranib 50 milligram	toceranib phosphate 62.344 milligram
tofacitinib 1 milligram	tofacitinib citrate 1.62 milligram
tofacitinib 10 milligram	tofacitinib citrate 16.155 milligram
tofacitinib 11 milligram	tofacitinib citrate 17.771 milligram
tofacitinib 5 milligram	tofacitinib citrate 8.078 milligram
tolterodine 0.68 milligram	tolterodine tartrate 1 milligram
tolterodine 1.3 - 1.4 milligram	tolterodine tartrate 2 milligram
tolterodine 2.74 milligram	tolterodine tartrate 4 milligram
topotecan 0.25 milligram	topotecan hydrochloride 0.27 milligram
topotecan 1 milligram	topotecan hydrochloride 1.085 - 1.09 milligram
topotecan 4 milligram	topotecan hydrochloride 4.34 - 4.35 milligram
toremifene 60 milligram	toremifene citrate 88.5 milligram
tramadol 105.4 milligram	tramadol hydrochloride 120 milligram
tramadol 131.76 - 132.27 milligram	tramadol hydrochloride 150 milligram
tramadol 17.6 milligram	tramadol hydrochloride 20 milligram
tramadol 175.68 - 176.36 milligram	tramadol hydrochloride 200 milligram
tramadol 263.5 milligram	tramadol hydrochloride 300 milligram
tramadol 32.94 - 33 milligram	tramadol hydrochloride 37.5 milligram
tramadol 35.1 milligram	tramadol hydrochloride 40 milligram
tramadol 351.4 milligram	tramadol hydrochloride 400 milligram
tramadol 43.9 - 44.09 milligram	tramadol hydrochloride 50 milligram
tramadol 65 - 66 milligram	tramadol hydrochloride 75 milligram
tramadol 7 milligram	tramadol hydrochloride 8 milligram
tramadol 70.3 milligram	tramadol hydrochloride 80 milligram
tramadol 87.8 - 88.18 milligram	tramadol hydrochloride 100 milligram
trametinib 0.05 milligram	trametinib dimethyl sulfoxide 0.06 milligram
trametinib 0.5 milligram	trametinib dimethyl sulfoxide 0.564 milligram
trametinib 1 milligram	trametinib dimethyl sulfoxide 1.127 milligram
trametinib 2 milligram	trametinib dimethyl sulfoxide 2.254 milligram
tranylcypromine 10 milligram	tranylcypromine sulfate 13.685 milligram
tranylcypromine 20 milligram	tranylcypromine sulfate 27.37 milligram
treprostinil 1 milligram	treprostinil monohydrate 1.046 milligram
treprostinil 1 milligram	treprostinil sodium 1.06 milligram
treprostinil 10 milligram	treprostinil sodium 10.6 milligram
treprostinil 10 milligram	treprostinil monohydrate 10.46 milligram
treprostinil 2.5 milligram	treprostinil monohydrate 2.615 milligram
treprostinil 2.5 milligram	treprostinil sodium 2.64 milligram
treprostinil 5 milligram	treprostinil monohydrate 5.23 milligram
treprostinil 5 milligram	treprostinil sodium 5.28 milligram
triamcinolone 0.91 milligram	triamcinolone acetonide 1 milligram
trientine 100 milligram	trientine hydrochloride 150 milligram
trientine 150 milligram	trientine tetrahydrochloride 300 milligram
trientine 167 milligram	trientine hydrochloride 250 milligram
trientine 200 milligram	trientine hydrochloride 300 milligram
trihexyphenidyl 1.78 milligram	trihexyphenidyl hydrochloride 2 - 5 milligram
trimipramine 50 milligram	trimipramine maleate 69.8 milligram
triptorelin 0.096 milligram	triptorelin acetate 0.1 milligram
triptorelin 100 mikrogram	triptorelin acetate 104.6 mikrogram
triptorelin 11.25 milligram	triptorelin pamoate 15.5 milligram
triptorelin 22.5 milligram	triptorelin pamoate 28 milligram
triptorelin 3.75 milligram	triptorelin acetate 4.12 milligram
triterpene glycosides, calculated as anhydrous aescin 50 milligram	aesculus hippocastanum (horse-chestnut) seed; dry extract (4.5-5.5:1); ethanol 50 % 240 - 263.2 milligram
triterpenes, calculated as the sum of betulin, betulinic acid, erythrodiol, lupeol and oleanolic acid 84 milligram	betula pendula/pubescens (silver birch/downy birch) dry bark; dry extract, refined (5-10:1); n-heptane 100 milligram
tromethamine 3.3 millimol	tromethamine 0.4 gram
tropisetron 1 milligram	tropisetron hydrochloride 1.128 milligram
tropisetron 5 milligram	tropisetron hydrochloride 5.64 milligram
tylosin 0.83 gram	tylosin tartrate 1 gram
tylosin 1 gram	tylosin tartrate 1.1 gram
tylosin 100 milligram	tylosin phosphate 125 milligram
tylosin 20 milligram	tylosin phosphate 25 milligram
tylosin 910 milligram	tylosin tartrate 1 gram
tylvalosin 0.74 procent	tylvalosin tartrate 0.85 procent
tylvalosin 37.2 milligram	tylvalosin tartrate 42.5 milligram
tylvalosin 625 milligram	tylvalosin tartrate 947 milligram
tyrosine 1.06 gram	n-acetyltyrosine 1.3 gram
umeclidinium 62.5 mikrogram	umeclidinium bromide 74.2 mikrogram
upadacitinib 30 milligram	upadacitinib hemihydrate 30.7 milligram
upadacitinib 45 milligram	upadacitinib hemihydrate 46.1 milligram
uricase 8 milligram	uricase tetramer, porcine 32 milligram
urtica dioica (stinging nettle) / urtica urens (dwarf nettle) dry root and rhizome 0.9 gram	urtica dioica (stinging nettle) / urtica urens (dwarf nettle) root and rhizome; dry extract (7.6-12.5:1); ethanol 60 % 120 milligram
urtica urens (dwarf nettle) root 1 gram	urtica dioica (stinging nettle) / urtica urens (dwarf nettle) root and rhizome; dry extract (7.2-11.9:1); ethanol 60 % 120 milligram
vaccinium macrocarpon (american cranberry) fresh fruit 19.57 gram	vaccinium macrocarpon (american cranberry) fruit; dry extract, refined (100-200:1) 195.7 milligram
valaciclovir 1 gram	valaciclovir hydrochloride monohydrate 1.229 gram
valaciclovir 1000 milligram	valaciclovir hydrochloride (anhydrous) 1112 - 1112.55 milligram
valaciclovir 1000 milligram	valaciclovir hydrochloride monohydrate 1223.4 milligram
valaciclovir 250 milligram	valaciclovir hydrochloride (anhydrous) 278 - 278.138 milligram
valaciclovir 250 milligram	valaciclovir hydrochloride monohydrate 305.85 - 307.3 milligram
valaciclovir 500 milligram	valaciclovir hydrochloride hydrate 610.5 - 614.6 milligram
valaciclovir 500 milligram	valaciclovir hydrochloride (anhydrous) 556 - 556.275 milligram
valaciclovir 500 milligram	valaciclovir hydrochloride monohydrate 556.24 - 614.59 milligram
valaciclovir hydrochloride (anhydrous) 556 milligram	valaciclovir hydrochloride monohydrate 581 milligram
valaciclovir hydrochloride (anhydrous) 556.24 milligram	valaciclovir hydrochloride monohydrate 574.24 milligram
valeriana officinalis (valerian) dried root 1 - 1.2 gram	valeriana officinalis (valerian) dried root; dry extract (5.25-7.5:1); ethanol 60 %. contains 25 % excipients. 200 milligram
valeriana officinalis (valerian) dried root 1335 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 445 milligram
valeriana officinalis (valerian) dried root 135 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 45 milligram
valeriana officinalis (valerian) dried root 1500 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 500 milligram
valeriana officinalis (valerian) dried root 2 gram	valeriana officinalis (valerian) dried root; dry extract (4-6:1); ethanol 60 % 500 milligram
valeriana officinalis (valerian) dried root 2648.1 milligram	valeriana officinalis (valerian) dried root; dry extract (6.0-7.4:1); ethanol 70 % 441.35 milligram
valeriana officinalis (valerian) dried root 274 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 91 milligram
valeriana officinalis (valerian) dried root 375 milligram	valeriana officinalis (valerian) dried root; dry extract (5-6:1); ethanol 70 % 75 milligram
valeriana officinalis (valerian) dried root 375 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 125 milligram
valeriana officinalis (valerian) dried root 420 milligram	valeriana officinalis (valerian) dried root; dry extract (5.25-7.5:1); ethanol 60 %. contains 25 % excipients. 80 milligram
valeriana officinalis (valerian) dried root 480 milligram	valeriana officinalis (valerian) root; dry extract (3-6:1); ethanol 62 % 160 milligram
valeriana officinalis (valerian) dried root 540 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 120 milligram
valeriana officinalis (valerian) dried root 547 milligram	valeriana officinalis (valerian) dried root; dry extract (3-6:1); ethanol 70 % 182 milligram
valeriana officinalis (valerian) dried root 700 milligram	valeriana officinalis (valerian) root; soft extract (3-6:1); ethanol 70 % 240 milligram
valeriana officinalis (valerian) dried root 800 milligram	valeriana officinalis (valerian) dried root; dry extract (4-6.7:1); ethanol 70 % 200 milligram
valeriana officinalis (valerian) fresh root 160 milligram	valeriana officinalis (valerian) fresh root; liquid extract (1:1.7-2.9); ethanol 85 % 460 milligram
valeriana officinalis (valerian) root 240 milligram	valeriana officinalis (valerian), root, tincture (1:10) ethanol 53 % 460 milligram
valeriana officinalis (valerian) root 400 milligram	valeriana officinalis (valerian) root; extract (4:1); ethanol 60 % 100 milligram
valeriana officinalis (valerian) root 412 milligram	valeriana officinalis (valerian) dried root; dry extract (5-6:1); ethanol 70 % 75 milligram
valeriana officinalis (valerian) root 540 milligram	valeriana officinalis (valerian) root; dry extract (2.4-4.8:1); ethanol 70 % 120 milligram
valeriana officinalis (valerian) root 640 milligram	valeriana officinalis (valerian) root; extract (4-5:1); ethanol 62 % 160 milligram
valganciclovir 450 milligram	valganciclovir hydrochloride 496.3 - 496.36 milligram
valganciclovir 50 milligram	valganciclovir hydrochloride 55 milligram
valnemulin 0.5 gram	valnemulin hydrochloride 0.532 gram
valnemulin 10 milligram	valnemulin hydrochloride 10.65 milligram
valnemulin 100 milligram	valnemulin hydrochloride 106.5 milligram
valnemulin 500 milligram	valnemulin hydrochloride 532.5 milligram
valproate sodium 300 milligram	valproate sodium 198.8 - 199.8 milligram
valproate sodium 500 milligram	valproate sodium 333 milligram
valproic acid 130 milligram	valproate sodium 150 milligram
valproic acid 174 milligram	valproate sodium 200 milligram
valproic acid 260 - 260.3 milligram	valproate sodium 300 milligram
valproic acid 348 milligram	valproate sodium 400 milligram
valproic acid 433.9 - 434 milligram	valproate sodium 500 milligram
valproic acid 52 milligram	valproate sodium 60 milligram
valproic acid 86.8 milligram	valproate sodium 100 milligram
valsartan 102.8 milligram	sacubitril valsartan sodium hemipentahydrate 226.206 milligram
valsartan 102.8 milligram	valsartan disodium 113.177 - 113.2 milligram
valsartan 16.07 milligram	sacubitril valsartan sodium hemipentahydrate 33.68 milligram
valsartan 25.7 milligram	sacubitril valsartan sodium hemipentahydrate 56.551 milligram
valsartan 25.7 milligram	valsartan disodium 28.29 - 28.3 milligram
valsartan 51.4 milligram	valsartan disodium 56.589 - 56.6 milligram
valsartan 51.4 milligram	sacubitril valsartan sodium hemipentahydrate 113.103 milligram
