cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
963256	56526	RINOMICINE POLVO PARA SUSPENSIÓN ORAL	Mezcla de principios activos para resfriado (producto combinado)  solución/suspensión oral sobre	N/A (más de 4 PA)	Sobre	10	sobre	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	6	R05X - OTROS PREPARADOS COMBINADOS PARA EL RESFRIADO	LABORATORIO DE APLICACIONES FARMACODINAMICAS S.A.	1985-11-01	1	2012-01-02	Autorizado	1985-11-01	0	0	0	0
965285	56700	NEPHRAMINE SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Desconocido	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	10	B05BA01 - Aminoacidos	B BRAUN MEDICAL S.A.	1986-03-01	0	2017-09-12	Anulado	2017-09-12	1	0	0	0
966234	56770	AMINOPLASMAL L-5 SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Desconocido	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	20	B05BA01 - Aminoacidos	B BRAUN MEDICAL S.A.	1987-06-01	0	2018-03-08	Anulado	2018-03-08	1	0	0	0
966242	56771	AMINOPLASMAL L-10 SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Desconocido	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	21	B05BA01 - Aminoacidos	B BRAUN MEDICAL S.A.	1987-06-01	0	2018-03-08	Anulado	2018-03-08	1	0	0	0
969394	50101	RADIO SALIL ANTIINFLAMATORIO CREMA	Mezcla de principios activos para el dolor articular/muscular (producto combinado)  crema	N/A (más de 4 PA)	Tubo	60	g	N/A (más de 4 PA) N/A (más de 4 PA)	USO CUTÁNEO	CREMA	5	M02AX10 - Varios	LABORATORIOS VINAS S.A.	1972-05-01	1	2012-01-02	Autorizado	1972-05-01	0	0	0	0
969501	56999	PROPALGINA PLUS POLVO PARA SOLUCIÓN ORAL	Mezcla de principios activos para resfriado (producto combinado)  solución/suspensión oral sobre	N/A (más de 4 PA)	Sobre	10	sobre	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	5	N02BE51 - Paracetamol, combinaciones excluyendo psicolepticos	BAYER HISPANIA S.L.	1987-03-01	1	2011-10-11	Autorizado	1987-03-01	0	0	0	0
970020	57045	AMINOPLASMAL L-10 CON ELECTROLITOS SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Frasco	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	27	B05BA01 - Aminoacidos	B BRAUN MEDICAL S.A.	1988-02-01	0	2018-03-08	Anulado	2018-03-08	1	0	0	0
971317	57146	MASAGIL SPRAY SOLUCION PARA PULVERIZACION CUTANEA	Mezcla de principios activos para el dolor articular/muscular (producto combinado)  líquido uso tópico	100 mg/ml + 40 mg/ml + 100 mg/ml + 40 mg/ml	Envase a presión	130	ml	SALICILATO METILO 100 mg|ALCANFOR 40 mg|ESENCIA TREMENTINA 100 mg|MENTOL 40 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	4	M02AX10 - Varios	LABORATORIOS PEREZ GIMENEZ S.A.	1987-06-01	0	2019-12-16	Anulado	2019-12-16	0	0	0	0
973289	64357	OLICLINOMEL N5-800E EMULSION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	22	B05BA10 - Combinaciones	CLINTEC PARENTERAL	2001-11-02	0	2015-04-01	Anulado	2015-04-01	1	0	0	0
979807	57146	MASAGIL SPRAY SOLUCION PARA PULVERIZACION CUTANEA	Mezcla de principios activos para el dolor articular/muscular (producto combinado)  líquido uso tópico	100 mg/ml + 40 mg/ml + 100 mg/ml + 40 mg/ml	Envase a presión	50	ml	SALICILATO METILO 100 mg|ALCANFOR 40 mg|ESENCIA TREMENTINA 100 mg|ALCANFOR 40 mg	USO CUTÁNEO	SOLUCIÓN PARA PULVERIZACIÓN CUTÁNEA	4	M02AX10 - Varios	LABORATORIOS PEREZ GIMENEZ S.A.	1987-06-01	0	2019-12-16	Anulado	2019-12-16	0	0	0	0
